id,name,image,party,status,email,term
6793d6ce-9c72-4dd9-b03e-336334545248,Jørgen W. Johansen,/css/images/INAT-dukke-lys.jpg,Siumut,Member of Inatsisartut,"",1999-02-16
038ce71d-52d3-4093-a2a1-897947764e12,Jakob Sivertsen,/css/images/INAT-dukke-lys.jpg,Atassut,Member of Inatsisartut,"",1999-02-16
438c3002-1e82-45fc-a270-bb0a0aaad6f6,Johan Lund Olsen,/css/images/INAT-dukke-lys.jpg,Inuit Ataqatigiit,Member of Inatsisartut,johan@gh.gl,1999-02-16
fc383496-e530-4885-a020-d5fa1adb9e58,Jonathan Motzfeldt,/css/images/INAT-dukke-lys.jpg,Siumut,Member of Inatsisartut,jomo@gh.gl,1999-02-16
14d3e3e4-db78-4f38-a416-bd108fd6d254,Josef Motzfeldt,/media/234511/2010.09.17 Start EM 2010 00881.jpg,Inuit Ataqatigiit,Member of Inatsisartut,tuusi@inatsisartut.gl,1999-02-16
91e5609b-82df-415f-b9ad-da6b3132fe63,Lars Sørensen,/css/images/INAT-dukke-lys.jpg,Inuit Ataqatigiit,Member of Inatsisartut,"",1999-02-16
5fdf8833-8f6f-4aaf-beac-2701c7732ccb,Lars Karl Jensen,/css/images/INAT-dukke-lys.jpg,Siumut,Member of Inatsisartut,"",1999-02-16
f98a162a-923a-4a2c-98ad-114448aa668e,Loritha Henriksen,/css/images/INAT-dukke-lys.jpg,Kattusseqatigiit,Member of Inatsisartut,loritha@inatsisartut.gl,1999-02-16
82c43cc2-bca0-4366-8626-247438477715,Mads Peter Grønvold,/css/images/INAT-dukke-lys.jpg,Kattusseqatigiit,Member of Inatsisartut,"",1999-02-16
e47e6e43-64e4-4ca2-8f03-5529c00d0f42,Malînànguak´M. Mølgaard,/css/images/INAT-dukke-lys.jpg,Inuit Ataqatigiit,Member of Inatsisartut,"",1999-02-16
af6ddf03-b6ae-4bdd-8804-eecf3fe79e1e,Mikael Petersen,/css/images/INAT-dukke-lys.jpg,Siumut,Member of Inatsisartut,"",1999-02-16
8a750029-5a8f-466a-bc26-891f9ab1b640,Mogens Kleist,/css/images/INAT-dukke-lys.jpg,Kattusseqatigiit,Member of Inatsisartut,"",1999-02-16
ef1f251b-0713-4662-86de-d16759dc0377,Ole Lynge,/css/images/INAT-dukke-lys.jpg,Inuit Ataqatigiit,Member of Inatsisartut,"",1999-02-16
290fb8a2-a0d2-4c14-a4c7-934305556d47,Olga P. Berthelsen,/media/302742/untitled.jpg,Inuit Ataqatigiit,Member of Inatsisartut,olpe@inatsisartut.gl,1999-02-16
77251343-2796-4e88-84fa-4b58503ca2d5,Otto Steenholdt,/css/images/INAT-dukke-lys.jpg,Atassut,Member of Inatsisartut,"",1999-02-16
5288ec08-f33e-443a-aa3a-70f6db7d03ec,Per Berthelsen,/media/234529/2010.09.17 Start EM 2010 00930.jpg,Siumut,Member of Inatsisartut,pebe@inatsisartut.gl,1999-02-16
cd268a98-08f2-4fb9-97da-e039144df925,Per Rosing-Petersen,/media/2461609/Per Rosing Petersen 2014.12 - 15506.jpg,Enkeltkandidat,Member of Inatsisartut,perrp@inatsisartut.gl,1999-02-16
725ab873-8dea-4525-8fd2-420b7045fdf2,Ruth Heilmann,/media/234528/2010.09.17 Start EM 2010 00940.jpg,Siumut,Member of Inatsisartut,ruth@inatsisartut.gl,1999-02-16
14e54487-9593-404d-99ab-cc1d0863e8ef,Simon Olsen,/css/images/INAT-dukke-lys.jpg,Siumut,Member of Inatsisartut,"",1999-02-16
8eaeee00-a2e7-4cc0-951a-c0a8ca81ae45,Siverth Karl Heilmann,/media/234533/2010.09.17 Start EM 2010 00891.jpg,Atassut,Member of Inatsisartut,skhe@inatsisartut.gl,1999-02-16
fd455b84-375e-4219-81b6-b3990f8bc610,Tommy Marø,/css/images/INAT-dukke-lys.jpg,Siumut,Member of Inatsisartut,toma@gh.gl,1999-02-16
06802a88-b0b5-48d2-8010-cff06671e892,Vittus Mikaelsen,/media/2316209/INAT-dukke-lys.jpg,Siumut,Member of Inatsisartut,"",1999-02-16
0a343a11-29ab-4706-8334-d759ccb0e9cc,Hans Enoksen,/media/298458/untitled-6.jpg,Siumut,Member of Inatsisartut,hans@inatsisartut.gl,2002-12-03
fc383496-e530-4885-a020-d5fa1adb9e58,Jonathan Motzfeldt,/css/images/INAT-dukke-lys.jpg,Siumut,Member of Inatsisartut,jomo@gh.gl,2002-12-03
56b7da86-b9c7-4fcd-bd04-f980cde7d4c5,Agathe Fontain,/media/234537/2010.09.17 Start EM 2010 00896.jpg,Inuit Ataqatigiit,Member of Inatsisartut,agathe@inatsisartut.gl,2002-12-03
16ae4426-69c2-490c-8aa1-37b963d04ba6,Ane Hansen,/media/234538/2010.09.17 Start EM 2010 00903.jpg,Inuit Ataqatigiit,Member of Inatsisartut,aneh@inatsisartut.gl,2002-12-03
2e8ad049-e92d-4122-ac72-0e67f417385e,Anthon Frederiksen,/media/234539/2010.09.17 Start EM 2010 00946.jpg,Kattusseqatigiit,Member of Inatsisartut,antuut@inatsisartut.gl,2002-12-03
d4d89d13-2f6a-4567-90fa-53486b4e5b1d,Aqqaluk Lynge,/css/images/INAT-dukke-lys.jpg,Inuit Ataqatigiit,Member of Inatsisartut,"",2002-12-03
046e1756-1991-48e2-9872-bbf1d3d151fb,Asii Chemnitz Narup,/css/images/INAT-dukke-lys.jpg,Inuit Ataqatigiit,Member of Inatsisartut,"",2002-12-03
38743268-3de9-41b2-8844-2844e7d64316,Astrid Fleischer Rex,/media/234413/2010.09.17 Start EM 2010 00912.jpg,Demokraatit,Member of Inatsisartut,asfl@inatsisartut.gl,2002-12-03
5b658c8b-a794-491f-9f20-a5472e2f0189,Augusta Salling,/css/images/INAT-dukke-lys.jpg,Atassut,Member of Inatsisartut,aus@gh.gl,2002-12-03
5ae7ca97-57f2-4bb5-9416-1b0fb3fc1413,Doris Jakobsen,/media/293877/untitled-5.jpg,Siumut,Member of Inatsisartut,doja@nanoq.gl,2002-12-03
cec0b7b7-48a5-4f53-91aa-35699ad153d6,Ellen Christoffersen,/css/images/INAT-dukke-lys.jpg,Atassut,Member of Inatsisartut,ekri@gh.gl,2002-12-03
28a6fb33-78f1-4606-b336-d1bb5b75a0ed,Enos Lyberth,/css/images/INAT-dukke-lys.jpg,Siumut,Member of Inatsisartut,"",2002-12-03
7dca92b8-aa18-4d28-8807-dd1627870d19,Finn Karlsen,/media/234423/2010.09.17 Start EM 2010 00928.jpg,Atassut,Member of Inatsisartut,fika@nanoq.gl,2002-12-03
8143b42e-57ad-4742-836a-dd3803e898c2,Henriette Rasmussen,/css/images/INAT-dukke-lys.jpg,Inuit Ataqatigiit,Member of Inatsisartut,"",2002-12-03
6b761913-5b1c-44f5-a02f-3aa72f788dc8,Isak Davidsen,/css/images/INAT-dukke-lys.jpg,Atassut,Member of Inatsisartut,isda@gh.gl,2002-12-03
6793d6ce-9c72-4dd9-b03e-336334545248,Jørgen W. Johansen,/css/images/INAT-dukke-lys.jpg,Siumut,Member of Inatsisartut,"",2002-12-03
038ce71d-52d3-4093-a2a1-897947764e12,Jakob Sivertsen,/css/images/INAT-dukke-lys.jpg,Atassut,Member of Inatsisartut,"",2002-12-03
192bf56b-359b-4d28-b88e-b572e76fb6f4,Jens Napaattooq,/css/images/INAT-dukke-lys.jpg,Siumut,Member of Inatsisartut,"",2002-12-03
dddfd9a3-4fbb-4626-8165-4344bc38a986,Jensine Berthelsen,/css/images/INAT-dukke-lys.jpg,Atassut,Member of Inatsisartut,"",2002-12-03
438c3002-1e82-45fc-a270-bb0a0aaad6f6,Johan Lund Olsen,/css/images/INAT-dukke-lys.jpg,Inuit Ataqatigiit,Member of Inatsisartut,johan@gh.gl,2002-12-03
14d3e3e4-db78-4f38-a416-bd108fd6d254,Josef Motzfeldt,/media/234511/2010.09.17 Start EM 2010 00881.jpg,Inuit Ataqatigiit,Member of Inatsisartut,tuusi@inatsisartut.gl,2002-12-03
586d288f-5469-48b7-a523-fa8962f19c6b,Kuupik Vandersee Kleist,/media/234472/2010.09.17 Start EM 2010 00948.jpg,Inuit Ataqatigiit,Member of Inatsisartut,kuupik@inatsisartut.gl,2002-12-03
4853a5fa-67af-48be-8cfc-89fdc8893b16,Marie Fleischer,/css/images/INAT-dukke-lys.jpg,Demokraatit,Member of Inatsisartut,mafl@gh.gl,2002-12-03
af6ddf03-b6ae-4bdd-8804-eecf3fe79e1e,Mikael Petersen,/css/images/INAT-dukke-lys.jpg,Siumut,Member of Inatsisartut,"",2002-12-03
7874beca-0c15-47d4-8608-d16a0e65889d,Ole Dorph,/css/images/INAT-dukke-lys.jpg,Siumut,Member of Inatsisartut,"",2002-12-03
3f1b88c5-1f5a-422f-8771-b7462abf3b11,Otto Jeremiassen,/css/images/INAT-dukke-lys.jpg,Atassut,Member of Inatsisartut,otje@gh.gl,2002-12-03
af3c4c0d-98be-44f0-b8d6-be662c513d9d,Palle Christiansen,/media/234434/2010.09.17 Start EM 2010 00913.jpg,Demokraatit,Member of Inatsisartut,palle@inatsisartut.gl,2002-12-03
5288ec08-f33e-443a-aa3a-70f6db7d03ec,Per Berthelsen,/media/234529/2010.09.17 Start EM 2010 00930.jpg,Demokraatit,Member of Inatsisartut,pebe@inatsisartut.gl,2002-12-03
ff132a78-a26e-428e-a4ad-153c8c35a120,Per Skaaning,/css/images/INAT-dukke-lys.jpg,Demokraatit,Member of Inatsisartut,"",2002-12-03
725ab873-8dea-4525-8fd2-420b7045fdf2,Ruth Heilmann,/media/234528/2010.09.17 Start EM 2010 00940.jpg,Siumut,Member of Inatsisartut,ruth@inatsisartut.gl,2002-12-03
14e54487-9593-404d-99ab-cc1d0863e8ef,Simon Olsen,/css/images/INAT-dukke-lys.jpg,Siumut,Member of Inatsisartut,"",2002-12-03
0a343a11-29ab-4706-8334-d759ccb0e9cc,Hans Enoksen,/media/298458/untitled-6.jpg,Siumut,Member of Inatsisartut,hans@inatsisartut.gl,2005-11-15
5ae7ca97-57f2-4bb5-9416-1b0fb3fc1413,Doris Jakobsen,/media/293877/untitled-5.jpg,Siumut,Member of Inatsisartut,doja@nanoq.gl,2005-11-15
56b7da86-b9c7-4fcd-bd04-f980cde7d4c5,Agathe Fontain,/media/234537/2010.09.17 Start EM 2010 00896.jpg,Inuit Ataqatigiit,Member of Inatsisartut,agathe@inatsisartut.gl,2005-11-15
1085988d-e712-46f2-95d9-633559874286,Agnethe Davidsen,/css/images/INAT-dukke-lys.jpg,Siumut,Member of Inatsisartut,"",2005-11-15
b9cb526c-5685-49ff-b5c1-a2041c797dc7,Aleqa Hammond,/media/760992/Aleqa_Hammond.jpg,Siumut,Member of Inatsisartut,alha@inatsisartut.gl,2005-11-15
16ae4426-69c2-490c-8aa1-37b963d04ba6,Ane Hansen,/media/234538/2010.09.17 Start EM 2010 00903.jpg,Inuit Ataqatigiit,Member of Inatsisartut,aneh@inatsisartut.gl,2005-11-15
2e8ad049-e92d-4122-ac72-0e67f417385e,Anthon Frederiksen,/media/234539/2010.09.17 Start EM 2010 00946.jpg,Kattusseqatigiit,Member of Inatsisartut,antuut@inatsisartut.gl,2005-11-15
046e1756-1991-48e2-9872-bbf1d3d151fb,Asii Chemnitz Narup,/css/images/INAT-dukke-lys.jpg,Inuit Ataqatigiit,Member of Inatsisartut,"",2005-11-15
38743268-3de9-41b2-8844-2844e7d64316,Astrid Fleischer Rex,/media/234413/2010.09.17 Start EM 2010 00912.jpg,Demokraatit,Member of Inatsisartut,asfl@inatsisartut.gl,2005-11-15
5b658c8b-a794-491f-9f20-a5472e2f0189,Augusta Salling,/css/images/INAT-dukke-lys.jpg,Atassut,Member of Inatsisartut,aus@gh.gl,2005-11-15
cec0b7b7-48a5-4f53-91aa-35699ad153d6,Ellen Christoffersen,/css/images/INAT-dukke-lys.jpg,Atassut,Member of Inatsisartut,ekri@gh.gl,2005-11-15
7599e482-43ea-4e21-8ac1-d5cb021d1da1,Esmar Bergstrøm,/css/images/INAT-dukke-lys.jpg,Demokraatit,Member of Inatsisartut,esbe@gh.gl,2005-11-15
7dca92b8-aa18-4d28-8807-dd1627870d19,Finn Karlsen,/media/234423/2010.09.17 Start EM 2010 00928.jpg,Atassut,Member of Inatsisartut,fika@nanoq.gl,2005-11-15
76cc0efc-6544-4053-98fa-45237ad3e5ee,Godmand Rasmussen,/css/images/INAT-dukke-lys.jpg,Atassut,Member of Inatsisartut,"",2005-11-15
6793d6ce-9c72-4dd9-b03e-336334545248,Jørgen W. Johansen,/css/images/INAT-dukke-lys.jpg,Siumut,Member of Inatsisartut,"",2005-11-15
254b9da2-357a-4461-b1df-78568bbbd87e,Jens B. Frederiksen,/media/234540/2010.09.17 Start EM 2010 00943.jpg,Demokraatit,Member of Inatsisartut,jensbf@inatsisartut.gl,2005-11-15
438c3002-1e82-45fc-a270-bb0a0aaad6f6,Johan Lund Olsen,/css/images/INAT-dukke-lys.jpg,Inuit Ataqatigiit,Member of Inatsisartut,johan@gh.gl,2005-11-15
fc383496-e530-4885-a020-d5fa1adb9e58,Jonathan Motzfeldt,/css/images/INAT-dukke-lys.jpg,Siumut,Member of Inatsisartut,jomo@gh.gl,2005-11-15
14d3e3e4-db78-4f38-a416-bd108fd6d254,Josef Motzfeldt,/media/234511/2010.09.17 Start EM 2010 00881.jpg,Inuit Ataqatigiit,Member of Inatsisartut,tuusi@inatsisartut.gl,2005-11-15
f279638a-dd1c-4159-9aa4-767b43c2eeb2,Juliane Henningsen,/media/234488/2010.09.17 Start EM 2010 00898.jpg,Inuit Ataqatigiit,Member of Inatsisartut,jhen@inatsisartut.gl,2005-11-15
4d94f369-0455-4a8c-b73e-a709804f4257,Kim Kielsen,/media/234524/2010.09.17 Start EM 2010 00953.jpg,Siumut,Member of Inatsisartut,kim@nanoq.gl,2005-11-15
586d288f-5469-48b7-a523-fa8962f19c6b,Kuupik Vandersee Kleist,/media/234472/2010.09.17 Start EM 2010 00948.jpg,Inuit Ataqatigiit,Member of Inatsisartut,kuupik@inatsisartut.gl,2005-11-15
89f4a64a-eab1-46c4-8caa-b9b33cf0cc7f,Lars-Emil Johansen,/media/753863/Lars-Emil Johansen - 07533.jpg,Siumut,Member of Inatsisartut,larsemil@inatsisartut.gl,2005-11-15
494ee202-3fbb-474b-a5e3-5eff1e7665a7,Lene Knüppel,/css/images/INAT-dukke-lys.jpg,Demokraatit,Member of Inatsisartut,"",2005-11-15
4853a5fa-67af-48be-8cfc-89fdc8893b16,Marie Fleischer,/css/images/INAT-dukke-lys.jpg,Demokraatit,Member of Inatsisartut,mafl@gh.gl,2005-11-15
290fb8a2-a0d2-4c14-a4c7-934305556d47,Olga P. Berthelsen,/media/302742/untitled.jpg,Inuit Ataqatigiit,Member of Inatsisartut,olpe@inatsisartut.gl,2005-11-15
af3c4c0d-98be-44f0-b8d6-be662c513d9d,Palle Christiansen,/media/234434/2010.09.17 Start EM 2010 00913.jpg,Demokraatit,Member of Inatsisartut,palle@inatsisartut.gl,2005-11-15
5288ec08-f33e-443a-aa3a-70f6db7d03ec,Per Berthelsen,/media/234529/2010.09.17 Start EM 2010 00930.jpg,Demokraatit,Member of Inatsisartut,pebe@inatsisartut.gl,2005-11-15
725ab873-8dea-4525-8fd2-420b7045fdf2,Ruth Heilmann,/media/234528/2010.09.17 Start EM 2010 00940.jpg,Siumut,Member of Inatsisartut,ruth@inatsisartut.gl,2005-11-15
8eaeee00-a2e7-4cc0-951a-c0a8ca81ae45,Siverth Karl Heilmann,/media/234533/2010.09.17 Start EM 2010 00891.jpg,Atassut,Member of Inatsisartut,skhe@inatsisartut.gl,2005-11-15
710d4269-6669-4d24-aad1-a59893911aa7,Thomas Kristensen,/css/images/INAT-dukke-lys.jpg,Atassut,Member of Inatsisartut,thok@gh.gl,2005-11-15
06802a88-b0b5-48d2-8010-cff06671e892,Vittus Mikaelsen,/media/2316209/INAT-dukke-lys.jpg,Siumut,Member of Inatsisartut,"",2005-11-15
14d3e3e4-db78-4f38-a416-bd108fd6d254,Josef Motzfeldt,/media/234511/2010.09.17 Start EM 2010 00881.jpg,Inuit Ataqatigiit,President of Inatsisartut,tuusi@inatsisartut.gl,2009-06-02
586d288f-5469-48b7-a523-fa8962f19c6b,Kuupik Vandersee Kleist,/media/234472/2010.09.17 Start EM 2010 00948.jpg,Inuit Ataqatigiit,The Premier,kuupik@inatsisartut.gl,2009-06-02
f9cc4a28-497f-442f-80aa-90e2c2763e21,Akitsinnguaq Olsen,/media/234911/2010.09.17 Start EM 2010 00924.jpg,Siumut,Member of Inatsisartut,akiol@inatsisartut.gl,2009-06-02
b9cb526c-5685-49ff-b5c1-a2041c797dc7,Aleqa Hammond,/media/760992/Aleqa_Hammond.jpg,Siumut,Member of Inatsisartut,alha@inatsisartut.gl,2009-06-02
7441d767-4f34-444b-9dbe-b60cac20389e,Anders Olsen,/media/293529/untitled-4.jpg,Siumut,Member of Inatsisartut,anols@inatsisartut.gl,2009-06-02
ddaf366f-9b1f-4f98-b55c-200b3edac056,Andreas Uldum,/media/234534/2010.09.17 Start EM 2010 00892.jpg,Demokraatit,Member of Inatsisartut,uldum@nanoq.gl,2009-06-02
2e8ad049-e92d-4122-ac72-0e67f417385e,Anthon Frederiksen,/media/234539/2010.09.17 Start EM 2010 00946.jpg,Kattusseqatigiit Partiiat,Member of Inatsisartut,antuut@inatsisartut.gl,2009-06-02
54ef225c-ae48-4fcd-aadf-ccf13686c19c,Aqqaluaq B. Egede,/media/234438/2010.09.17 Start EM 2010 00886.jpg,Inuit Ataqatigiit,Member of Inatsisartut,aqqe@inatsisartut.gl,2009-06-02
38743268-3de9-41b2-8844-2844e7d64316,Astrid Fleischer Rex,/media/234413/2010.09.17 Start EM 2010 00912.jpg,Inuit Ataqatigiit,Member of Inatsisartut,asfl@inatsisartut.gl,2009-06-02
fc5a6021-5dae-4e6b-b7d7-68cf20869dd0,Debora Kleist,/media/234518/2010.09.17 Start EM 2010 00895.jpg,Inuit Ataqatigiit,Member of Inatsisartut,dekl@inatsisartut.gl,2009-06-02
5ae7ca97-57f2-4bb5-9416-1b0fb3fc1413,Doris Jakobsen,/media/293877/untitled-5.jpg,Siumut,Member of Inatsisartut,doja@nanoq.gl,2009-06-02
7dca92b8-aa18-4d28-8807-dd1627870d19,Finn Karlsen,/media/234423/2010.09.17 Start EM 2010 00928.jpg,Siumut,Member of Inatsisartut,fika@nanoq.gl,2009-06-02
0a343a11-29ab-4706-8334-d759ccb0e9cc,Hans Enoksen,/media/298458/untitled-6.jpg,Siumut,Member of Inatsisartut,hans@inatsisartut.gl,2009-06-02
03568e8a-98b4-4acc-9873-e8e07af83f42,Hans Aronsen,/media/234453/2010.09.17 Start EM 2010 00900.jpg,Inuit Ataqatigiit,Member of Inatsisartut,haar@inatsisartut.gl,2009-06-02
b6db9a7e-ba87-4662-b36f-39ef380fb383,Harald Bianco,/media/234500/2010.09.17 Start EM 2010 00904.jpg,Inuit Ataqatigiit,Member of Inatsisartut,habi@inatsisartut.gl,2009-06-02
6c717a92-3f71-4a4d-907e-e23689690625,Isak Hammond,/media/236890/2010.09.17 Start EM 2010 00920.jpg,Inuit Ataqatigiit,Member of Inatsisartut,isakh@inatsisartut.gl,2009-06-02
6785b12b-c002-4bdf-bd85-98a3fc4b8804,Jørgen-Ole Nyboe Nielsen,/media/532984/Joergen-Ole N Nielsen - 01214.jpg,Demokraatit,Member of Inatsisartut,jonn@inatsisartut.gl,2009-06-02
f279638a-dd1c-4159-9aa4-767b43c2eeb2,Juliane Henningsen,/media/234488/2010.09.17 Start EM 2010 00898.jpg,Inuit Ataqatigiit,Member of Inatsisartut,jhen@inatsisartut.gl,2009-06-02
73292c5f-5ba6-43c4-bd63-deb605333431,Justus Hansen,/media/234516/2010.09.17 Start EM 2010 00888.jpg,Demokraatit,Member of Inatsisartut,justus@inatsisartut.gl,2009-06-02
357948da-95e7-40c4-bc74-58aafee1f2b8,Kaali Olsen,/media/234463/2010.09.17 Start EM 2010 00950.jpg,Inuit Ataqatigiit,Member of Inatsisartut,kaali@inatsisartut.gl,2009-06-02
64b78a9c-6558-4a89-ab95-b44ace018602,Karl Lyberth,/media/762432/Karl_Lyberth.jpg,Siumut,Member of Inatsisartut,karll@inatsisartut.gl,2009-06-02
4d94f369-0455-4a8c-b73e-a709804f4257,Kim Kielsen,/media/234524/2010.09.17 Start EM 2010 00953.jpg,Siumut,Member of Inatsisartut,kim@nanoq.gl,2009-06-02
dad5c634-71c4-4195-990a-07c92e602325,Knud Kristiansen,/media/234532/2010.09.17 Start EM 2010 00916.jpg,Atassut,Member of Inatsisartut,knkr@nanoq.gl ,2009-06-02
2914d9fd-9e3a-456f-96ef-3065293899aa,Kristian Jeremiassen,/media/234527/2010.09.17 Start EM 2010 00926.jpg,Siumut,Member of Inatsisartut,krje@inatsisartut.gl,2009-06-02
48aed22e-71e5-4f47-9e4a-baf2028aebaa,Malik Berthelsen,/media/234526/2010.09.17 Start EM 2010 00932.jpg,Siumut,Member of Inatsisartut,malikb@inatsisartut.gl,2009-06-02
cd4163a0-3fef-44d2-9a5f-17e9e4405bbe,Naaja H. Nathanielsen,/media/234421/2010.09.17 Start EM 2010 00941.jpg,Inuit Ataqatigiit,Member of Inatsisartut,nana@inatsisartut.gl,2009-06-02
290fb8a2-a0d2-4c14-a4c7-934305556d47,Olga P. Berthelsen,/media/302742/untitled.jpg,Inuit Ataqatigiit,Member of Inatsisartut,olpe@inatsisartut.gl,2009-06-02
5288ec08-f33e-443a-aa3a-70f6db7d03ec,Per Berthelsen,/media/234529/2010.09.17 Start EM 2010 00930.jpg,Siumut,Member of Inatsisartut,pebe@inatsisartut.gl,2009-06-02
725ab873-8dea-4525-8fd2-420b7045fdf2,Ruth Heilmann,/media/234528/2010.09.17 Start EM 2010 00940.jpg,Siumut,Member of Inatsisartut,ruth@inatsisartut.gl,2009-06-02
8eaeee00-a2e7-4cc0-951a-c0a8ca81ae45,Siverth Karl Heilmann,/media/234533/2010.09.17 Start EM 2010 00891.jpg,Atassut,Member of Inatsisartut,skhe@inatsisartut.gl,2009-06-02
64a28885-ef4a-4721-8d13-943820305213,Storm Ludvigsen,/media/302824/untitled-3.jpg,Inuit Ataqatigiit,Member of Inatsisartut,stlu@inatsisartut.gl,2009-06-02
89f4a64a-eab1-46c4-8caa-b9b33cf0cc7f,Lars-Emil Johansen,/media/753863/Lars-Emil Johansen - 07533.jpg,Siumut,President of Inatsisartut,larsemil@inatsisartut.gl,2013-03-12
b9cb526c-5685-49ff-b5c1-a2041c797dc7,Aleqa Hammond,/media/760992/Aleqa_Hammond.jpg,Siumut,The Premier,alha@inatsisartut.gl,2013-03-12
56b7da86-b9c7-4fcd-bd04-f980cde7d4c5,Agathe Fontain,/media/234537/2010.09.17 Start EM 2010 00896.jpg,Inuit Ataqatigiit,Member of Inatsisartut,agathe@inatsisartut.gl,2013-03-12
7441d767-4f34-444b-9dbe-b60cac20389e,Anders Olsen,/media/293529/untitled-4.jpg,Siumut,Member of Inatsisartut,anols@inatsisartut.gl,2013-03-12
ddaf366f-9b1f-4f98-b55c-200b3edac056,Andreas Uldum,/media/234534/2010.09.17 Start EM 2010 00892.jpg,Demokraatiit,Member of Inatsisartut,uldum@nanoq.gl,2013-03-12
16ae4426-69c2-490c-8aa1-37b963d04ba6,Ane Hansen,/media/234538/2010.09.17 Start EM 2010 00903.jpg,Inuit Ataqatigiit,Member of Inatsisartut,aneh@inatsisartut.gl,2013-03-12
54ef225c-ae48-4fcd-aadf-ccf13686c19c,Aqqaluaq B. Egede,/media/234438/2010.09.17 Start EM 2010 00886.jpg,Inuit Ataqatigiit,Member of Inatsisartut,aqqe@inatsisartut.gl,2013-03-12
38743268-3de9-41b2-8844-2844e7d64316,Astrid Fleischer Rex,/media/234413/2010.09.17 Start EM 2010 00912.jpg,Inuit Ataqatigiit,Member of Inatsisartut,asfl@inatsisartut.gl,2013-03-12
5ae7ca97-57f2-4bb5-9416-1b0fb3fc1413,Doris Jakobsen,/media/293877/untitled-5.jpg,Siumut,Member of Inatsisartut,doja@nanoq.gl,2013-03-12
7785b1b6-d6de-4fb2-aaf4-cba5b54daf06,Evelyn Frederiksen,/media/753489/Evelyn Frederiksen - 07654.jpg,Siumut,Member of Inatsisartut,evelyn@inatsisartut.gl,2013-03-12
0a343a11-29ab-4706-8334-d759ccb0e9cc,Hans Enoksen,/media/298458/untitled-6.jpg,Partii Naleraq,Member of Inatsisartut,hans@inatsisartut.gl,2013-03-12
03568e8a-98b4-4acc-9873-e8e07af83f42,Hans Aronsen,/media/234453/2010.09.17 Start EM 2010 00900.jpg,Inuit Ataqatigiit,Member of Inatsisartut,haar@inatsisartut.gl,2013-03-12
b6db9a7e-ba87-4662-b36f-39ef380fb383,Harald Bianco,/media/234500/2010.09.17 Start EM 2010 00904.jpg,Inuit Ataqatigiit,Member of Inatsisartut,habi@inatsisartut.gl,2013-03-12
5dd56df6-2452-4464-8be4-805798977d95,Jens Immanuelsen,/media/402739/Jens Immanuelsen - 03714.jpg,Siumut,Member of Inatsisartut,jeim@inatsisartut.gl,2013-03-12
f279638a-dd1c-4159-9aa4-767b43c2eeb2,Juliane Henningsen,/media/234488/2010.09.17 Start EM 2010 00898.jpg,Inuit Ataqatigiit,Member of Inatsisartut,jhen@inatsisartut.gl,2013-03-12
292a7ac3-f465-4405-90f8-2ab3b440c299,Kalistat Lund,/media/719177/Kalistat Lund - 07662.jpg,Inuit Ataqatigiit,Member of Inatsisartut,kalistat@inatsisartut.gl,2013-03-12
64b78a9c-6558-4a89-ab95-b44ace018602,Karl Lyberth,/media/762432/Karl_Lyberth.jpg,Siumut,Member of Inatsisartut,karll@inatsisartut.gl,2013-03-12
ce4f4f01-cba8-4410-bbb9-add05b31cf18,Karl-Kristian Kruse,/media/719211/Karl-Kristian Kruse - 07672.jpg,Siumut,Member of Inatsisartut,kkkr@nanoq.gl,2013-03-12
2914d9fd-9e3a-456f-96ef-3065293899aa,Kristian Jeremiassen,/media/234527/2010.09.17 Start EM 2010 00926.jpg,Siumut,Member of Inatsisartut,krje@inatsisartut.gl,2013-03-12
795f3d73-eda4-4630-9ebd-ba4ce3c69485,Lars Mathæussen,/media/752555/Lars Mathaeussen - 07657.jpg,Siumut,Member of Inatsisartut,lars@inatsisartut.gl,2013-03-12
9e7643a3-5c84-40c1-9536-1d8b76730c10,Michael Rosing,/media/530703/Michael Rosing - 01220.jpg,Demokraatiit,Member of Inatsisartut,michael@inatsisartut.gl,2013-03-12
16f0e63d-154f-4f4d-9241-81748844532f,Mimi Karlsen,/media/234447/2010.09.17 Start EM 2010 00909.jpg,Inuit Ataqatigiit,Member of Inatsisartut,mimi@inatsisartut.gl,2013-03-12
cd4163a0-3fef-44d2-9a5f-17e9e4405bbe,Naaja H. Nathanielsen,/media/234421/2010.09.17 Start EM 2010 00941.jpg,Inuit Ataqatigiit,Member of Inatsisartut,nana@inatsisartut.gl,2013-03-12
b57d46e0-bd24-4a45-bf38-5ce66b6a0c4a,Nikolaj Jeremiassen,/media/719823/Nikolaj Jeremiassen - 07666.jpg,Siumut,Member of Inatsisartut,nije@inatsisartut.gl,2013-03-12
5288ec08-f33e-443a-aa3a-70f6db7d03ec,Per Berthelsen,/media/234529/2010.09.17 Start EM 2010 00930.jpg,Siumut,Member of Inatsisartut,pebe@inatsisartut.gl,2013-03-12
4a45c817-8984-4738-80f4-33d9ef074f45,Randi Broberg,/media/720187/Randi Broberg - 07671.jpg,Partii Inuit,Member of Inatsisartut,randi@inatsisartut.gl,2013-03-12
725ab873-8dea-4525-8fd2-420b7045fdf2,Ruth Heilmann,/media/234528/2010.09.17 Start EM 2010 00940.jpg,Siumut,Member of Inatsisartut,ruth@inatsisartut.gl,2013-03-12
